id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"6187","3312","STRATHDOWNIE","VIC","141.365747","-37.6391","CASTERTON","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.7235636","141.1488684","21701142003","21701142003","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","153.625885009766","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"20793","3312","WANDO BRIDGE","VIC","141.4238728","-37.43928729","Victoria Country 5","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.4774412","141.4253805","21701142026","21701142026","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","203.968185424805","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6188","3312","WANDO VALE","VIC","141.365747","-37.6391","CASTERTON","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5039809","141.4447402","21701142026","21701142026","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","153.625885009766","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6189","3312","WARROCK","VIC","141.365747","-37.6391","CASTERTON","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.4402645","141.3289955","21701142026","21701142026","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","153.625885009766","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6190","3314","BULART","VIC","141.935665","-37.586718","CAVENDISH","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5305772","141.9979873","21701142322","21701142322","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"6191","3314","CAVENDISH","VIC","141.935665","-37.586718","CAVENDISH","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.516667","142.033333","21701142309","21701142309","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"6192","3314","GLENISLA","VIC","141.935665","-37.586718","CAVENDISH","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.2237827","142.1140597","21701142320","21701142320","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"20794","3314","GRAMPIANS","VIC","142.329907","-37.34896421","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.3489752","142.3299468","21701142308","21701142308","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"6193","3314","MOORALLA","VIC","141.935665","-37.586718","CAVENDISH","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.3781755","142.1637537","21701142320","21701142320","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"6194","3314","WOOHLPOOER","VIC","141.935665","-37.586718","CAVENDISH","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.368961","142.160309","21701142320","21701142320","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","294.773986816406","V2","PHN206","Western Victoria","Southern Grampians","Wannon","Rural"
"6195","3315","BRIT BRIT","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.4123739","141.7416806","21701142321","21701142321","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6196","3315","CLOVER FLAT","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5999098","141.5527992","21701142315","21701142315","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6197","3315","COLERAINE","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.6","141.7","21701142303","21701142303","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6198","3315","COOJAR","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.3510534","141.6908535","21701142314","21701142314","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6199","3315","CULLA","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.2167208","141.5166504","21701142314","21701142314","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6200","3315","GRINGEGALGONA","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.3866935","141.795834","21701142321","21701142321","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6201","3315","GRITJURK","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5726915","141.7859374","21701142322","21701142322","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6202","3315","HILGAY","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.6249601","141.6047566","21701142315","21701142315","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6203","3315","KONONGWOOTONG","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.516829","141.6536374","21701142321","21701142321","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6204","3315","MELVILLE FOREST","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5122161","141.8203693","21701142322","21701142322","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"20795","3315","MUNTHAM","VIC","141.5443271","-37.5733696","Coleraine","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5925202","141.5409665","21701142315","21701142315","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6205","3315","NAREEN","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.3827172","141.5090945","21701142314","21701142314","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6206","3315","PARKWOOD","VIC","141.687516","-37.408371","Coleraine","","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5673","141.866","21701142322","21701142322","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6207","3315","PASCHENDALE","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.6742833","141.5945592","21701142021","21701142021","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6208","3315","TAHARA BRIDGE","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.7068095","141.6264119","21701142021","21701142021","217011420","Glenelg (Vic.)","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6209","3315","TARRAYOUKYAN","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.2946289","141.6151117","21701142314","21701142314","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6210","3315","TARRENLEA","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.6643118","141.734498","21701142315","21701142315","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6211","3315","WOOTONG VALE","VIC","141.687516","-37.408371","COLERAINE","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.5098752","141.7259287","21701142321","21701142321","217011423","Southern Grampians","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6212","3317","HARROW","VIC","141.451647","-37.166673","HARROW","Delivery Area","Updated 6-Feb-2020","21701","Glenelg - Southern Grampians","217","Warrnambool and South West","R3","-37.1477475","141.5781151","21501139303","21501139303","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","174.011810302734","V2","PHN206","Western Victoria","West Wimmera","Wannon","Rural"
"6213","3318","CHARAM","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-36.9817316","141.512051","21501139304","21501139304","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6214","3318","CONNEWIRRICOO","VIC","141.269571","-37.025316","COLERAINE","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.1898525","141.4450684","21501139303","21501139303","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6215","3318","EDENHOPE","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.0307143","141.2834751","21501139310","21501139310","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6216","3318","JALLAKIN","VIC","141.269571","-37.025316","Victoria Country 5","","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.0614","141.305","21501139302","21501139302","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6217","3318","KADNOOK","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.2022733","141.347999","21501139303","21501139303","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6218","3318","LANGKOOP","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.0906202","141.055046","21501139301","21501139301","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6219","3318","MEEREEK","VIC","141.269571","-37.025316","Victoria Country 5","","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-37.08","141.08","21501139301","21501139301","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6220","3318","PATYAH","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-36.8338499","141.2700543","21501139305","21501139305","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6221","3318","ULLSWATER","VIC","141.269571","-37.025316","EDENHOPE LPO","Delivery Area","Updated 6-Feb-2020","40702","Limestone Coast","407","South Australia - South East","R3","-36.9217721","141.4063546","21501139305","21501139305","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","156.600189208984","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6222","3319","APSLEY","VIC","141.051389","-36.873961","APSLEY","Delivery Area","Updated 6-Feb-2020","21501","Grampians","215","North West","R3","-36.9684704","141.0829427","21501139306","21501139306","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6223","3319","BENAYEO","VIC","141.051389","-36.873961","APSLEY","Delivery Area","Updated 6-Feb-2020","21501","Grampians","215","North West","R3","-36.8507348","141.0955096","21501139307","21501139307","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6224","3319","BRINGALBERT","VIC","141.051389","-36.873961","APSLEY","Delivery Area","Updated 6-Feb-2020","21501","Grampians","215","North West","R3","-36.8707068","141.1415349","21501139307","21501139307","215011393","West Wimmera","21501","Grampians","215","North West","3","3","5","5","Mallee","","V2","PHN206","Western Victoria","West Wimmera","Mallee","Rural"
"6225","3321","HESSE","VIC","143.88056","-38.087758","INVERLEIGH","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0833159","143.8766076","20301103506","20301103506","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","113.172485351563","V2","PHN206","Western Victoria","Surf Coast","Corangamite","Provincial"
"6226","3321","INVERLEIGH","VIC","143.88056","-38.087758","INVERLEIGH","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.1028946","144.0398618","20301103506","20301103506","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","113.172485351563","V2","PHN206","Western Victoria","Surf Coast","Corangamite","Provincial"
"6227","3321","WINGEEL","VIC","143.88056","-38.087758","INVERLEIGH","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0991711","143.8055806","21702142601","21703147305","217031473","Colac Region","21703","Colac - Corangamite","217","Warrnambool and South West","2","2","5","5","Corangamite","113.172485351563","V2","PHN206","Western Victoria","Surf Coast","Corangamite","Provincial"
"6228","3322","CRESSY","VIC","143.743305","-38.021333","CRESSY CPA","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0526438","143.6285244","21702142601","21703147305","217031473","Colac Region","21703","Colac - Corangamite","217","Warrnambool and South West","2","2","5","5","Wannon","","V2","PHN206","Western Victoria","Golden Plains","Wannon","Rural"
"6229","3323","BERRYBANK","VIC","143.520934","-38.026314","GEELONG MC OPERATIONS","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.9825676","143.4763603","21702142714","21703147405","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","149","V2","PHN206","Western Victoria","Moorabool","Wannon","Rural"
"6230","3323","DUVERNEY","VIC","143.520934","-38.026314","GEELONG MC OPERATIONS","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0253435","143.5624895","21702142714","21703147405","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","149","V2","PHN206","Western Victoria","Moorabool","Wannon","Rural"
"6231","3323","FOXHOW","VIC","143.520934","-38.026314","GEELONG MC OPERATIONS","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0465671","143.437523","21702142714","21703147405","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","149","V2","PHN206","Western Victoria","Moorabool","Wannon","Rural"
"6232","3324","LISMORE","VIC","143.375414","-37.941939","LISMORE","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.9552943","143.3494538","21702142702","21703147401","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","180.597198486328","V2","PHN206","Western Victoria","Golden Plains","Wannon","Rural"
"6233","3324","MINGAY","VIC","143.375414","-37.941939","LISMORE","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.8355304","143.3254271","21702142718","21703147417","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","2","5","5","Wannon","180.597198486328","V2","PHN206","Western Victoria","Golden Plains","Wannon","Rural"
"6234","3324","MOUNT BUTE","VIC","143.375414","-37.941939","LISMORE","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.8923481","143.3720517","21702142718","21703147417","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","2","5","5","Wannon","180.597198486328","V2","PHN206","Western Victoria","Golden Plains","Wannon","Rural"
"6235","3325","DERRINALLUM","VIC","143.185911","-37.877452","DERRINALLUM","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.948441","143.2160297","21702142701","21703147412","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","Pyrenees","Wannon","Rural"
"6236","3325","LARRALEA","VIC","143.185911","-37.877452","DERRINALLUM","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0692613","143.2201567","21702142712","21703147406","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","2","2","5","5","Wannon","","V2","PHN206","Western Victoria","Pyrenees","Wannon","Rural"
"6237","3325","VITE VITE","VIC","143.185911","-37.877452","DERRINALLUM","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.875002","143.1753511","21702142713","21703147403","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","Pyrenees","Wannon","Rural"
"6238","3325","VITE VITE NORTH","VIC","143.185911","-37.877452","DERRINALLUM","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-37.7710239","143.1988637","21702142713","21703147403","217031474","Corangamite - North","21703","Colac - Corangamite","217","Warrnambool and South West","3","3","5","5","Wannon","","V2","PHN206","Western Victoria","Pyrenees","Wannon","Rural"
"6239","3328","TEESDALE","VIC","144.043058","-38.018664","TEESDALE","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-38.022066","144.0630048","20301103516","20301103516","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","4","Corangamite","143.399703979492","V2","PHN206","Western Victoria","Golden Plains","Corangamite","Provincial"
"6240","3329","BARUNAH PARK","VIC","143.908716","-37.983701","SHELFORD","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0223718","143.8556892","20301103513","20301103513","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Golden Plains","Corangamite","Provincial"
"20796","3329","BARUNAH PLAINS","VIC","143.7726902","-38.04453757","Victoria Country 2","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.0263","143.803","21702142601","21703147305","217031473","Colac Region","21703","Colac - Corangamite","217","Warrnambool and South West","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Golden Plains","Corangamite","Provincial"
"6241","3329","SHELFORD","VIC","143.908716","-37.983701","SHELFORD","Delivery Area","Updated 6-Feb-2020","21702","Warrnambool - Otway Ranges","217","Warrnambool and South West","R3","-38.016667","143.966667","20301103511","20301103511","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Golden Plains","Corangamite","Provincial"
"6242","3330","ROKEWOOD","VIC","143.758576","-37.918437","SHELFORD","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.9359743","143.7152249","20301103513","20301103513","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Wannon","183.726379394531","V2","PHN206","Western Victoria","Golden Plains","Wannon","Rural"
"6243","3331","BANNOCKBURN","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-38.05","144.166667","20301103406","20301103413","203011034","Bannockburn","20301","Barwon - West","203","Geelong","2","2","2","2","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6244","3331","GHERINGHAP","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-38.0719517","144.2299712","20301103405","20301103405","203011034","Bannockburn","20301","Barwon - West","203","Geelong","2","2","2","2","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6245","3331","MAUDE","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.9242637","144.1685956","20301103507","20301103507","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","2","2","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6246","3331","RUSSELLS BRIDGE","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-38.024133","144.1909483","20301103410","20301103410","203011034","Bannockburn","20301","Barwon - West","203","Geelong","2","2","2","2","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6247","3331","SHE OAKS","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.916667","144.133333","20301103508","20301103508","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6248","3331","STEIGLITZ","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.894512","144.1861997","20301103508","20301103508","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6249","3331","SUTHERLANDS CREEK","VIC","144.194625","-38.049195","BANNOCKBURN","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-38.0330078","144.2187155","20301103507","20301103507","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","2","2","Corangamite","105.029205322266","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6250","3332","LETHBRIDGE","VIC","144.097178","-37.944446","GEELONG MC OPERATIONS","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.9633341","144.1065864","20301103509","20301103509","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Golden Plains","Corangamite","Provincial"
"6251","3333","BAMGANIE","VIC","144.04476","-37.87179","MEREDITH","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.914215","143.9872451","20301103511","20301103511","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6252","3333","MEREDITH","VIC","144.04476","-37.87179","MEREDITH","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R2","-37.8459801","144.0766524","20301103502","20301103502","203011035","Golden Plains - South","20301","Barwon - West","203","Geelong","2","2","5","5","Corangamite","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6253","3334","BUNGAL","VIC","144.086089","-37.75803","ELAINE","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R3","-37.72556","144.1113546","20102101202","20102101202","201021012","Gordon (Vic.)","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","5","5","Ballarat","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
